@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.48235,0.40787,n
0.46934,0.02852,n
0.42483,0.66826,n
0.52017,0.54363,n
0.03799,0.85120,p
0.02386,0.00217,p
0.51651,0.71619,p
0.23718,0.07348,p
0.53674,0.36476,n
0.89362,0.08847,p
0.34021,0.79354,n
0.36423,0.64941,p
0.50273,0.43306,n
0.16638,0.51185,p
0.39283,0.86668,p
0.40941,0.38306,n
0.23351,0.96700,p
0.31754,0.35801,n
0.54976,0.23086,p
0.94601,0.59867,p
0.27322,0.18920,p
0.57874,0.45039,n
0.60956,0.49449,p
0.42183,0.55094,n
0.72324,0.70335,p
0.11174,0.77273,p
0.82663,0.80137,p
0.37543,0.63914,n
0.06308,0.28473,p
0.83472,0.59514,p
0.28609,0.53136,n
0.51802,0.43067,n
0.89494,0.23775,p
0.27625,0.63158,n
0.42614,0.59832,n
0.43572,0.63253,n
0.49905,0.51869,n
0.34533,0.31714,n
0.34093,0.38995,n
0.89360,0.00655,p
0.50243,0.55638,n
0.29889,0.36655,n
0.23934,0.58659,n
0.65038,0.95664,p
0.31291,0.48120,n
0.29722,0.13897,p
0.52061,0.58586,n
0.00978,0.83369,p
0.44164,0.58535,n
0.46179,0.57909,n
0.28943,0.90031,p
0.34461,0.73628,p
0.66143,0.97942,n
0.38450,0.38421,n
0.39061,0.36861,n
0.37392,0.01454,p
0.58043,0.51229,n
0.88744,0.23537,p
0.35707,0.83137,p
0.46072,0.21077,p
0.37038,0.56358,n
0.11110,0.07666,p
0.10401,0.84059,p
0.03246,0.46758,p
0.45522,0.39443,p
0.27814,0.43617,n
0.90401,0.70530,p
0.47302,0.48438,n
0.04090,0.86135,p
0.34776,0.67096,n
0.40466,0.50285,n
0.31280,0.45565,n
0.87163,0.37891,p
0.72540,0.81006,p
0.94258,0.99460,p
0.03997,0.44328,p
0.24147,0.08740,p
0.44502,0.69242,n
0.99504,0.23728,p
0.35524,0.46102,n
0.55802,0.49295,n
0.31610,0.98213,p
0.91579,0.41865,p
0.52089,0.90746,p
0.29366,0.38025,n
0.49084,0.64750,p
0.31421,0.43360,n
0.44559,0.46958,p
0.88670,0.94169,p
0.94989,0.18469,p
0.37836,0.59339,n
0.35384,0.59475,n
0.41038,0.53414,n
0.01638,0.49317,p
0.54762,0.40328,p
0.48677,0.34799,n
0.41631,0.64884,n
0.93855,0.82212,p
0.34777,0.35961,n
0.66352,0.32708,p
0.39869,0.32824,n
0.22077,0.51891,n
0.38867,0.67505,n
0.40723,0.57611,n
0.37041,0.14095,p
0.01808,0.15349,p
0.46797,0.40285,n
0.27602,0.50366,n
0.27902,0.52725,n
0.41963,0.60097,n
0.37461,0.46046,n
0.54308,0.08267,p
0.55167,0.72666,p
0.95289,0.93372,p
0.76047,0.13815,p
0.45098,0.44411,n
0.09010,0.21692,p
0.44932,0.48018,n
0.27718,0.10466,p
0.32876,0.34064,n
0.21620,0.43622,n
0.37798,0.66975,n
0.42181,0.09672,p
0.23275,0.59520,n
0.75948,0.41930,p
0.38736,0.86015,p
0.26346,0.41941,p
0.99765,0.46584,p
0.13520,0.53823,p
0.48777,0.63561,n
0.72190,0.89975,p
0.29015,0.09116,p
0.52319,0.34714,n
0.56141,0.11266,p
0.33466,0.68707,n
0.84681,0.18266,p
0.47006,0.81516,p
0.16791,0.83905,p
0.04953,0.56138,p
0.28070,0.61803,n
0.04521,0.65481,p
0.51661,0.38043,n
0.58744,0.51466,n
0.73902,0.20803,p
0.85927,0.58950,p
0.08843,0.09200,p
0.29512,0.57011,n
0.29568,0.12356,p
0.27629,0.64687,n
0.65510,0.36795,p
0.52584,0.61799,n
0.72793,0.25296,p
0.30795,0.45269,n
0.09158,0.16563,p
0.30561,0.49967,n
0.50182,0.63499,n
0.92691,0.36142,p
0.71721,0.12910,p
0.27013,0.01477,p
0.35428,0.41928,n
0.61525,0.48888,p
0.41668,0.04205,p
0.78492,0.07317,p
0.51094,0.63977,n
0.20557,0.68859,p
0.56359,0.03255,p
0.19809,0.24662,p
0.39884,0.55832,n
0.41626,0.66247,n
0.49185,0.35663,n
0.60698,0.34084,p
0.79312,0.28351,p
0.31561,0.59232,n
0.96152,0.52765,p
0.19787,0.56535,p
0.27477,0.39948,n
0.01202,0.05738,p
0.48929,0.32271,p
0.49329,0.94868,p
0.52723,0.94152,p
0.38455,0.42710,p
0.24033,0.60276,n
0.62139,0.72693,p
0.44713,0.66682,n
0.37116,0.84849,p
0.46430,0.62037,n
0.06923,0.75652,p
0.59642,0.47803,n
0.42325,0.42701,p
0.22374,0.42834,n
0.38736,0.57942,n
0.64486,0.48490,p
0.40318,0.41076,n
0.33929,0.54961,n
0.37635,0.57602,n
0.52484,0.65987,p
0.34858,0.79461,p
0.50865,0.80218,n
0.50179,0.08413,p
0.63925,0.80858,p
0.90836,0.93818,p
0.38804,0.46679,n
0.71000,0.37645,p
0.25684,0.61604,n
0.88262,0.75836,p
0.96572,0.13982,p
0.70857,0.25401,p
0.06915,0.36508,p
0.69821,0.44607,p
0.35891,0.33840,n
0.53041,0.60652,n
0.72934,0.42508,p
0.02036,0.33617,p
0.48101,0.62078,n
0.57203,0.52750,n
0.95791,0.04415,p
0.46081,0.83107,p
0.48651,0.47638,n
0.13119,0.77518,p
0.46395,0.52886,n
0.24473,0.43749,n
0.33695,0.52365,n
0.47695,0.67380,n
0.33514,0.37947,n
0.73863,0.82098,p
0.47428,0.32284,p
0.37160,0.25560,n
0.36758,0.65424,n
0.28514,0.40026,n
0.37646,0.31373,n
0.31803,0.49606,n
0.69074,0.58253,n
0.52330,0.37732,n
0.62463,0.48152,p
0.36984,0.37993,n
0.26097,0.46149,n
0.35510,0.46023,n
0.91212,0.69027,p
0.47603,0.27885,p
0.48524,0.72381,p
0.46044,0.52975,n
0.40014,0.39537,n
0.32352,0.91905,n
0.91736,0.73091,p
0.47606,0.14234,p
0.40245,0.48651,n
0.40473,0.37101,n
0.54729,0.49211,n
0.47687,0.64597,n
0.39187,0.34752,n
0.80811,0.39544,p
0.55543,0.61506,n
0.54524,0.32068,p
0.44433,0.43413,n
0.43499,0.44419,n
0.96856,0.43339,p
0.41872,0.47404,p
0.54607,0.89307,p
0.38606,0.62680,n
0.20230,0.48488,p
0.02239,0.37377,p
0.03558,0.48474,p
0.48378,0.56060,n
0.80652,0.83340,p
0.67781,0.71711,p
0.34536,0.66586,n
0.24713,0.45362,n
0.35003,0.35192,n
0.37096,0.57907,n
0.11952,0.43137,p
0.52710,0.98336,p
0.49759,0.45624,n
0.53356,0.42774,p
0.50864,0.11741,p
0.30040,0.55989,n
0.89353,0.87662,p
0.39453,0.34887,n
0.25115,0.91418,p
0.29824,0.19172,p
0.31841,0.39783,n
0.19641,0.58599,p
0.09997,0.07939,p
0.40993,0.79486,p
0.48948,0.56955,p
0.22581,0.44222,n
0.53809,0.46899,n
0.52846,0.36171,n
0.44296,0.44917,n
0.00337,0.97416,p
0.46899,0.57171,n
0.11811,0.32848,p
0.40431,0.66833,n
0.21229,0.55998,p
0.70245,0.61658,n
0.11900,0.36164,p
0.25988,0.48865,n
0.27269,0.34985,n
0.97017,0.74144,p
0.01135,0.78224,p
0.31065,0.65835,n
0.19614,0.21955,p
0.30516,0.34818,n
0.37215,0.60830,n
0.56277,0.49955,n
0.45856,0.58297,p
0.09708,0.23497,p
0.37568,0.34550,n
0.44919,0.51770,n
0.54514,0.96150,p
0.68238,0.40146,p
0.51132,0.15256,p
0.29822,0.54639,n
0.45837,0.42059,p
0.21766,0.70257,p
0.98271,0.63580,p
0.03133,0.77612,p
0.92599,0.66486,p
0.78004,0.15072,p
0.76126,0.70605,p
0.43350,0.61803,n
0.16830,0.32805,p
0.26289,0.60188,n
0.57565,0.46753,n
0.65093,0.48305,p
0.36290,0.84936,p
0.52504,0.39711,n
0.40353,0.60450,n
0.25988,0.60422,n
0.27093,0.40059,n
0.85435,0.01755,p
0.34000,0.60853,n
0.94653,0.92742,p
0.99872,0.29229,p
0.58944,0.64880,p
0.40003,0.33639,n
0.76310,0.18517,n
0.09729,0.45178,p
0.57466,0.42897,n
0.86551,0.10538,p
0.40085,0.39736,n
0.02085,0.74686,p
0.33657,0.61605,n
0.05995,0.43648,p
0.41006,0.40235,p
0.72359,0.02457,p
0.52668,0.35456,n
0.36912,0.45400,n
0.42812,0.49441,n
0.59582,0.79719,p
0.25747,0.07536,p
0.23492,0.51897,p
0.40087,0.30968,n
0.55972,0.56180,n
0.51571,0.41609,n
0.60492,0.72027,p
0.22440,0.11233,p
0.34426,0.49990,n
0.31042,0.91902,p
0.74915,0.93283,n
0.55408,0.59625,n
0.53273,0.37812,n
0.22662,0.41538,n
0.33651,0.37033,n
0.55857,0.39869,n
0.83554,0.20373,p
0.23679,0.60760,n
0.25027,0.46945,n
0.58810,0.89138,p
0.26869,0.57479,n
0.45338,0.58139,n
0.93544,0.86409,p
0.41774,0.35001,n
0.43261,0.67187,p
0.82163,0.54183,n
0.50208,0.36417,n
0.25114,0.38220,n
0.34940,0.47456,p
0.05978,0.05727,n
0.59447,0.45415,n
0.48905,0.34072,n
0.49614,0.55191,n
0.23171,0.08397,p
0.30451,0.50823,p
0.33194,0.36242,n
0.46281,0.76757,p
0.56526,0.20314,p
0.68772,0.38022,p
0.39427,0.32921,n
0.30098,0.50365,n
0.05567,0.75762,p
0.10684,0.10840,p
0.96421,0.60704,p
0.47435,0.42572,n
0.01924,0.64638,p
0.68595,0.48156,p
0.39056,0.66958,n
0.80402,0.78818,p
0.58928,0.92792,n
0.36402,0.39439,p
0.52560,0.51528,n
0.16638,0.17377,p
0.33221,0.17390,n
0.22753,0.48699,n
0.48588,0.34578,n
0.81453,0.97710,p
0.45729,0.95397,p
0.30164,0.41638,n
0.52004,0.18213,p
0.89821,0.99597,p
0.47511,0.66504,n
0.89295,0.23480,p
0.99429,0.57278,p
0.45874,0.40659,n
0.11560,0.15416,p
0.42115,0.31771,n
0.88510,0.80808,p
0.51835,0.37288,n
0.95524,0.00587,p
0.09937,0.15680,p
0.35657,0.59407,n
0.55569,0.61393,n
0.36882,0.50139,n
0.28039,0.60877,n
0.10762,0.81937,p
0.41443,0.94563,p
0.31440,0.55900,n
0.23927,0.86323,p
0.54956,0.25379,p
0.42319,0.51656,n
0.89141,0.73483,p
0.48625,0.83671,p
0.23843,0.44354,n
0.70476,0.26340,n
0.52530,0.48991,n
0.29785,0.57874,n
0.97978,0.20266,p
0.01364,0.94722,p
0.60154,0.79946,p
0.21103,0.05066,p
0.44222,0.92631,p
0.56330,0.49260,n
0.21298,0.56411,n
0.42856,0.53746,n
0.16889,0.60925,p
0.12735,0.42104,p
0.82845,0.64232,p
0.48973,0.43632,n
0.32411,0.67161,n
0.30998,0.38991,n
0.70807,0.63905,p
0.54938,0.52618,n
0.49562,0.96232,p
0.40200,0.68343,n
0.89093,0.53943,p
0.46487,0.60683,n
0.37823,0.53486,n
0.50766,0.12360,p
0.64552,0.06540,p
0.55558,0.43079,n
0.43589,0.47374,n
0.04344,0.62803,p
0.30709,0.18573,p
0.81752,0.08722,n
0.41985,0.61564,n
0.29998,0.10368,p
0.99084,0.52676,p
0.53679,0.48429,n
0.90074,0.39078,p
0.38957,0.42691,n
0.07438,0.00065,p
0.48218,0.63739,n
0.53101,0.64674,n
0.34548,0.26511,p
0.39072,0.53829,n
0.32600,0.54767,n
0.58225,0.53059,n
0.13522,0.11457,p
0.34650,0.55116,n
0.37286,0.64695,p
0.29482,0.37348,n
0.39987,0.51169,n
0.58625,0.47805,n
0.82371,0.29267,p
0.43150,0.43627,n
0.39538,0.47373,n
0.11548,0.22624,n
0.45194,0.73428,p
0.52666,0.62446,n
0.73430,0.57790,p
0.92333,0.51299,p
0.28178,0.49139,n
0.70986,0.67997,p
0.72795,0.37526,p
0.46838,0.78276,p
0.41911,0.62876,n
0.52560,0.64026,n
0.19079,0.31971,p
0.12568,0.00137,p
0.72255,0.15825,p
0.33422,0.48220,n
0.38936,0.41233,n
0.38351,0.49483,n
0.18662,0.41102,p
0.12213,0.38231,p
0.97778,0.02389,p
0.58167,0.07398,p
0.41165,0.78374,p
0.98825,0.84437,p
0.42347,0.54383,n
0.05728,0.63239,n
0.91234,0.53061,p
0.34355,0.61301,n
0.20148,0.67936,p
0.09161,0.21061,p
0.79202,0.65268,p
0.21704,0.28722,p
0.71891,0.51002,p
0.87833,0.39678,p
0.23336,0.65932,p
0.51652,0.22200,p
0.40911,0.65492,n
0.34504,0.53492,n
0.86900,0.13394,p
0.20170,0.40218,p
0.67320,0.83592,p
0.35562,0.50797,n
0.25238,0.41052,n
0.98145,0.95021,p
0.30317,0.42503,p
0.35502,0.52988,p
0.31456,0.41233,n
0.42148,0.43539,n
0.47022,0.61097,n
0.37868,0.52977,n
0.69655,0.31038,p
0.47335,0.65408,n
0.42700,0.30579,n
0.34963,0.41155,n
0.37160,0.63898,n
0.37064,0.77838,p
0.41194,0.61924,n
0.99843,0.53037,p
0.10187,0.54821,n
0.68055,0.46238,p
0.27344,0.45525,n
0.61045,0.10204,p
0.42667,0.65561,n
0.25393,0.57680,n
0.25677,0.39951,n
0.29993,0.48242,n
0.34674,0.35327,n
0.41001,0.69054,p
0.73698,0.40522,p
0.42173,0.11280,p
0.74831,0.30007,p
0.37705,0.49516,n
0.28401,0.50612,n
0.30168,0.61211,n
0.48614,0.66809,n
0.50174,0.59297,n
0.03147,0.05591,p
0.37886,0.39885,n
0.56430,0.43570,n
0.83031,0.97618,p
0.64433,0.71606,p
0.50017,0.36575,n
0.22515,0.53281,n
0.60978,0.71322,p
0.57981,0.73672,p
0.42784,0.77527,p
0.34089,0.62500,n
0.43029,0.51396,n
0.62520,0.61986,p
0.06468,0.38845,p
0.40290,0.59834,n
0.97119,0.89079,p
0.04227,0.40990,p
0.97637,0.08869,p
0.51084,0.51510,p
0.46895,0.98391,p
0.48060,0.32909,n
0.41532,0.50662,p
0.59048,0.06345,n
0.59216,0.18120,p
0.34758,0.65736,n
0.48881,0.47876,n
0.39746,0.57088,n
0.77520,0.05045,p
0.88496,0.91101,p
0.47587,0.66137,n
0.25675,0.60032,n
0.27607,0.42525,p
0.59595,0.08510,p
0.10849,0.80815,p
0.73805,0.47401,p
0.37776,0.65947,p
0.29814,0.46821,n
0.19077,0.94162,p
0.29138,0.48579,n
0.16384,0.91891,p
0.35230,0.42594,n
0.29768,0.63100,n
0.54076,0.63340,n
0.24121,0.75142,n
0.62448,0.85886,p
0.36202,0.28999,p
0.52672,0.52936,n
0.18316,0.16083,p
0.41361,0.18842,p
0.30431,0.53656,n
0.98761,0.39466,p
0.43840,0.21353,p
0.03257,0.96020,p
0.11226,0.06548,p
0.51114,0.73665,p
0.24397,0.46177,n
0.93272,0.83547,p
0.95654,0.04073,p
0.22241,0.32858,p
0.41033,0.75177,p
0.36615,0.33356,n
0.54528,0.41008,n
0.21114,0.01375,p
0.48581,0.34750,n
0.33099,0.59865,n
0.29950,0.61861,p
0.49429,0.42468,n
0.48247,0.43510,n
0.55102,0.47898,n
0.88772,0.03883,p
0.32518,0.43230,n
0.25741,0.43572,n
0.41834,0.58382,n
0.33441,0.58926,n
0.84020,0.14206,n
0.54351,0.55027,n
0.50500,0.62947,n
0.33916,0.42971,n
0.37235,0.47316,n
0.44369,0.55748,n
0.46423,0.61336,n
0.52313,0.50336,n
0.71781,0.73321,p
0.49430,0.56513,n
0.34108,0.56551,n
0.99668,0.97209,p
0.38114,0.53649,n
0.19275,0.39978,p
0.09566,0.90639,p
0.97478,0.89600,p
0.97007,0.09480,p
0.93802,0.51374,p
0.82958,0.78913,p
0.47422,0.59066,n
0.51446,0.47651,n
0.24396,0.47831,n
0.04645,0.98347,n
0.32286,0.20063,p
0.32896,0.13321,p
0.50060,0.05663,p
0.01630,0.19954,p
0.34731,0.00180,p
0.74711,0.54446,p
0.71641,0.96910,p
0.22085,0.39891,p
0.30735,0.51120,n
0.40478,0.34205,n
0.35258,0.34664,n
0.89430,0.14463,p
0.54129,0.59136,n
0.38653,0.68274,n
0.39529,0.22691,p
0.61149,0.04017,p
0.58822,0.51938,n
0.14316,0.25772,p
0.41945,0.39801,n
0.18084,0.64178,p
0.77359,0.96311,p
0.03191,0.99962,p
0.44517,0.46580,n
0.29694,0.36567,n
0.17756,0.52265,p
0.23130,0.54288,n
0.55416,0.56402,p
0.64193,0.81472,p
0.56225,0.01560,p
0.42212,0.77602,p
0.44081,0.41643,n
0.56502,0.59507,n
0.05468,0.62801,p
0.04340,0.42456,p
0.90866,0.22158,p
0.38441,0.91289,p
0.72003,0.16352,n
0.89993,0.64813,p
0.43108,0.97769,p
0.37579,0.41973,n
0.68155,0.24661,p
0.11682,0.52172,p
0.24966,0.67996,p
0.28179,0.73652,p
0.51284,0.67115,p
0.32247,0.46733,n
0.86478,0.47616,p
0.68429,0.63885,p
0.37119,0.48191,n
0.48328,0.77245,p
0.11832,0.19844,p
0.24650,0.47244,n
0.95013,0.61505,n
0.29266,0.09982,p
0.29130,0.53740,p
0.42782,0.39788,n
0.45708,0.60899,n
0.43805,0.56034,n
0.10714,0.79974,n
0.30046,0.91622,p
0.71029,0.04761,p
0.53480,0.62354,n
0.22410,0.13900,p
0.94963,0.78813,p
0.44879,0.65906,n
0.16433,0.83768,p
0.35798,0.44343,n
0.91744,0.56779,p
0.35353,0.68518,n
0.14253,0.70227,p
0.24818,0.42686,n
0.69652,0.42170,p
0.50500,0.46983,n
0.09870,0.06520,p
0.45871,0.00451,p
0.71320,0.85974,p
0.06921,0.96065,p
0.09579,0.60940,p
0.97634,0.80185,p
0.06797,0.41273,p
0.51512,0.93572,p
0.29113,0.45392,n
0.85396,0.63268,p
0.93186,0.89633,p
0.53720,0.58797,n
0.36716,0.12180,p
0.39580,0.97027,p
0.99064,0.61124,p
0.21084,0.57948,p
0.62371,0.83282,p
0.38116,0.68796,n
0.71801,0.21221,n
0.79494,0.36751,p
0.35131,0.34837,n
0.46033,0.35828,n
0.38689,0.34956,n
0.58131,0.15411,p
0.58837,0.46404,n
0.41787,0.42856,n
0.28877,0.51153,n
0.36298,0.42736,n
0.46915,0.37920,n
0.35375,0.41268,n
0.92590,0.44954,p
0.27800,0.12324,p
0.53909,0.27782,p
0.35011,0.49900,n
0.28859,0.70566,p
0.41494,0.67450,n
0.64703,0.60727,n
0.80739,0.34404,p
0.80553,0.69164,p
0.29732,0.56985,n
0.04031,0.15970,p
0.47693,0.67192,n
0.34522,0.37850,n
0.32339,0.45315,n
0.79138,0.59380,p
0.38053,0.61323,n
0.46746,0.91392,p
0.05253,0.84582,p
0.54583,0.55796,n
0.38111,0.32156,n
0.39320,0.51337,n
0.75199,0.54855,p
0.92307,0.25625,p
0.83576,0.21255,p
0.68248,0.30209,p
0.94431,0.39132,p
0.60599,0.47350,p
0.84607,0.17672,p
0.98078,0.70533,n
0.69466,0.89546,p
0.13912,0.08230,p
0.88222,0.70050,p
0.44140,0.66072,n
0.36583,0.32936,p
0.84071,0.54702,p
0.43958,0.31046,n
0.58920,0.54212,n
0.52907,0.61103,n
0.33923,0.33635,n
0.40933,0.56594,n
0.53870,0.95587,p
0.72822,0.71640,p
0.51957,0.39573,n
0.33828,0.68887,n
0.43141,0.32849,n
0.74718,0.79026,p
0.28969,0.56619,n
0.31880,0.41583,n
0.35444,0.00384,p
0.31437,0.60412,n
0.23006,0.56884,n
0.56883,0.09927,p
0.54062,0.44343,n
0.26360,0.38411,n
0.44634,0.36381,n
0.76963,0.15263,p
0.58309,0.55038,n
0.02763,0.99109,p
0.84236,0.61984,p
0.60840,0.14789,p
0.54864,0.44235,n
0.03990,0.31512,p
0.56622,0.19894,p
0.20301,0.26474,p
0.30126,0.55936,p
0.40266,0.60056,n
0.58575,0.84401,p
0.49131,0.62487,p
0.50935,0.55526,n
0.59509,0.02944,p
0.46136,0.68219,n
0.52273,0.52409,n
0.37517,0.65275,n
0.22094,0.47122,n
0.44074,0.63644,p
0.51050,0.63044,n
0.29114,0.32809,p
0.08448,0.63746,n
0.43780,0.69446,n
0.22856,0.51236,n
0.98409,0.53803,p
0.42624,0.72705,p
0.55292,0.52769,n
0.30053,0.56029,n
0.47531,0.37065,n
0.46645,0.13745,p
0.61356,0.91775,p
0.37023,0.54091,n
0.82163,0.28700,p
0.56122,0.46641,n
0.82330,0.13194,p
0.28842,0.29809,p
0.53249,0.39588,n
0.31490,0.33878,n
0.90987,0.46230,p
0.40902,0.61824,n
0.82270,0.23381,n
0.70560,0.66561,p
0.40070,0.27745,p
0.44439,0.49429,n
0.03790,0.66569,p
0.58730,0.01628,p
0.38524,0.66031,n
0.53812,0.55262,n
0.48965,0.59872,n
0.43385,0.89124,p
0.54938,0.55981,n
0.31502,0.49584,n
0.42542,0.53307,n
0.48566,0.58134,n
0.45631,0.64778,n
0.24061,0.76809,p
0.16845,0.37382,p
0.37146,0.36299,n
0.88823,0.99174,p
0.51907,0.42539,n
0.69094,0.25254,n
0.19128,0.46599,p
0.87991,0.28619,p
0.54545,0.51636,n
0.34383,0.68473,n
0.00823,0.01814,p
0.80577,0.82824,p
0.62176,0.96064,n
0.42980,0.75073,n
0.46935,0.33554,n
0.32992,0.87073,p
0.37052,0.67502,n
0.55768,0.84081,p
0.32659,0.53933,n
0.28323,0.56665,n
0.29873,0.39376,n
0.85890,0.28987,n
0.05101,0.28966,p
0.96912,0.74706,p
0.14853,0.20089,p
0.03590,0.70390,p
0.37176,0.53987,n
0.60072,0.80312,p
0.76410,0.98571,p
0.42767,0.48165,n
0.42182,0.66499,n
0.96880,0.46887,p
0.28962,0.50550,n
0.61216,0.95379,p
0.20499,0.82178,p
0.22354,0.97964,p
0.05742,0.54426,p
0.48989,0.14851,p
0.30847,0.54625,n
0.20448,0.45863,n
0.31831,0.57669,n
0.74273,0.14471,p
0.43442,0.29248,p
0.25419,0.40897,n
0.51077,0.83366,p
0.26991,0.48621,n
0.32721,0.67519,n
0.39881,0.42230,n
0.67246,0.85121,p
0.40682,0.50932,n
0.08072,0.04914,p
0.36399,0.33144,n
0.29518,0.51233,n
0.21855,0.57623,n
0.41704,0.73644,p
0.71745,0.74707,p
0.93871,0.16452,p
0.41427,0.59891,n
0.54448,0.31572,p
0.33459,0.48841,n
0.36798,0.58769,n
0.57323,0.65632,p
0.89064,0.16958,p
0.86155,0.11057,p
0.23107,0.88243,p
0.89134,0.43345,p
0.35410,0.57451,n
0.35327,0.43749,n
0.79315,0.72004,p
0.49252,0.66122,n
0.56238,0.42860,n
0.33442,0.36002,n
0.35346,0.11755,p
0.41283,0.36560,n
0.25941,0.62252,n
0.37967,0.17716,p
0.32704,0.37612,n
0.15007,0.50517,p
0.37988,0.62971,n
0.32730,0.49753,n
0.44201,0.61352,n
0.97884,0.03615,p
0.29140,0.22258,p
0.28707,0.38153,n
0.94465,0.84642,p
0.73419,0.76238,p
0.33155,0.57300,n
0.18187,0.14477,p
0.38188,0.47927,p
0.33397,0.46830,n
0.36220,0.56311,n
0.93167,0.91330,n
0.52590,0.46061,n
0.29845,0.55875,n
0.93600,0.68399,n
0.44603,0.55178,n
0.54102,0.58100,n
0.36462,0.66087,n
0.96428,0.62844,p
0.24048,0.38649,n
0.19674,0.61697,p
0.56078,0.41139,n
0.50985,0.47666,n
0.21102,0.25229,p
0.48753,0.45695,n
0.44354,0.50576,n
0.28763,0.41507,n
0.60772,0.79790,p
0.73779,0.53497,p
0.26883,0.42702,n
0.47950,0.38028,n
0.22931,0.49287,n
0.73021,0.05248,n
0.88417,0.77932,p
0.52474,0.44068,n
0.99103,0.81553,n
0.29570,0.39599,n
0.48790,0.57965,n
0.24706,0.56228,n
0.33670,0.69787,p
0.28668,0.41689,n
0.61078,0.16123,p
0.45247,0.31462,n
0.29982,0.42496,n
0.37534,0.80401,p
0.26608,0.52604,n
0.22565,0.53166,n
0.32729,0.63390,n
0.49699,0.40242,n
0.76608,0.57976,p
0.35271,0.55494,n
0.34449,0.48106,n
0.00716,0.60970,p
0.42266,0.88046,p
0.41271,0.65108,n
0.47560,0.53468,n
0.58369,0.44053,n
0.76782,0.86770,p
0.49802,0.56252,n
0.32004,0.70460,p
0.90719,0.61520,p
0.43986,0.50029,n
0.41542,0.65628,n
0.28512,0.36887,p
0.80543,0.33498,p
0.46474,0.52873,n
0.24701,0.71629,p
0.46569,0.48926,n
0.24901,0.62102,n
0.11835,0.27168,p
0.45279,0.54386,n
0.56824,0.39267,n
0.29365,0.40961,n
0.36375,0.64206,n
0.85832,0.01953,p
0.53519,0.62824,n
0.93349,0.08533,p
0.57195,0.33296,n
0.27464,0.42653,n
0.58282,0.48942,n
0.43705,0.60966,n
0.73298,0.91165,p
0.52617,0.22923,p
0.64991,0.25397,p
0.53459,0.46676,n
0.02639,0.40720,p
0.90191,0.08859,p
0.29565,0.41616,n
0.43969,0.55721,n
0.75799,0.25378,p
0.27533,0.35649,n
0.10915,0.84478,p
0.25250,0.65358,p
0.37969,0.60953,p
0.26765,0.49922,n
0.35447,0.58958,n
0.69939,0.12520,p
0.74830,0.12231,p
0.31457,0.33355,n
0.13685,0.29101,p
0.22427,0.54388,p
0.47130,0.32586,n
0.67663,0.78459,p
0.34853,0.67692,n
0.48865,0.59341,n
0.01582,0.67421,p
0.46901,0.65649,n
0.58196,0.56987,n
0.99573,0.26044,p
0.37538,0.59104,n
0.40247,0.97815,p
0.12577,0.35079,p
0.37866,0.60436,n
0.08261,0.66303,n
0.27785,0.38208,n
0.36547,0.78064,p
0.87165,0.06124,p
0.25984,0.60840,n
0.34858,0.03048,p
0.44469,0.57827,n
0.84068,0.80128,p
0.49212,0.48648,n
0.26415,0.44979,n
0.32384,0.45148,n
0.34130,0.87712,n
0.32086,0.43570,n
0.41422,0.63691,p
0.27017,0.19774,p
0.23872,0.73547,p
0.01399,0.73666,p
0.33368,0.45125,n
0.62236,0.91494,p
0.15135,0.02043,p
0.79756,0.58853,p
0.65108,0.86157,p
0.26889,0.79151,p
0.87332,0.07330,n
0.57066,0.03112,p
0.82082,0.69390,p
0.23085,0.46100,n
0.71053,0.42481,p
0.33477,0.90820,p
0.33310,0.42406,n
0.45890,0.63844,n
0.35079,0.53626,n
0.58470,0.44980,n
0.38844,0.32831,n
0.29026,0.52770,p
0.29247,0.48761,n
0.08668,0.95044,p
0.50630,0.53286,n
0.39744,0.85996,p
0.45664,0.05167,p
0.41436,0.59418,n
0.74904,0.37920,p
0.56120,0.53060,n
0.72792,0.14277,p
0.06162,0.28550,p
0.63629,0.97018,p
0.55499,0.58134,n
0.70646,0.10672,p
0.19576,0.61892,p
0.36940,0.40333,n
0.19974,0.09926,p
0.52092,0.95541,p
0.85076,0.04127,p
0.46660,0.07136,p
0.24003,0.90504,p
0.85361,0.98656,p
0.63789,0.74376,p
0.83120,0.26965,p
0.68345,0.79392,n
0.61219,0.76226,p
0.99580,0.39045,p
0.80924,0.96853,p
0.65546,0.36111,p
0.26770,0.46760,n
0.19881,0.08598,p
0.41764,0.59202,n
0.48055,0.61123,n
0.44581,0.77564,p
0.44335,0.62840,n
0.24777,0.96267,n
0.31075,0.40837,n
0.27381,0.54422,n
0.36617,0.64813,n
0.72983,0.36385,p
0.23351,0.62653,p
0.42726,0.61419,n
0.51527,0.34174,n
0.69217,0.99703,p
0.40262,0.63725,n
0.79614,0.13513,p
0.43038,0.39690,p
0.18968,0.49942,p
0.54776,0.43008,n
0.32906,0.39262,n
0.28529,0.61881,n
0.41411,0.61061,n
0.56136,0.53053,n
0.31387,0.45399,n
0.55881,0.52311,n
0.68747,0.13685,n
0.70727,0.98673,p
0.86039,0.43050,p
0.52067,0.24265,p
0.32323,0.85530,p
0.34047,0.99784,p
0.17916,0.93203,p
0.38162,0.50773,n
0.37384,0.69727,n
0.46518,0.52512,n
