at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,label
0.71429,0.28571,0.33333,0.2,0.2,0,1,0.7,0.33333,0.5,1,0,1,0.047619,0.42391,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24351,0
1,1,0.33333,0.6,0.8,1,1,0.3,0.5,0.25,1,0,1,0.14286,0.8913,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24351,0
0.57143,0.14286,0.33333,0.2,0.8,1,1,0.7,0.5,0,0.83333,0,0.8,0.095238,0.51087,0.010204,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24353,0
0.28571,0,1,0.2,0.4,0,1,0.7,0.83333,0,0.5,0,0.6,0.19048,0.1087,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24355,1
1,0.42857,0,0,0.4,0,0,0.4,0.5,0.5,0,0,1,0.14286,0.66304,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24355,0
0.28571,0,1,0.6,0.2,1,1,0.7,1,0,0.16667,0,0.2,0.047619,0.86957,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24355,1
0.85714,0.14286,0.33333,0.6,0.5,0,1,0.9,0.66667,0,1,0,1,0.047619,0.42391,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24355,0
0.71429,0.14286,0.66667,0.3,0.2,0,1,1,0.83333,0,0,0,0.8,0.047619,0.63043,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2438,1
1,0.42857,1,0.3,0.1,1,1,0.7,0.83333,0.75,0.83333,0,1,0,0.38043,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2438,1
1,0,0.66667,0.6,0.4,1,1,0.8,0.66667,0.5,0.16667,0,1,0,0.84783,0.05102,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24388,1
0.71429,0.14286,0,0.6,0.7,0,1,0.6,0.83333,0.75,1,0,1,0,0.56522,0.05102,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2439,0
0.42857,0.28571,0.66667,0.6,0.9,0,1,0.5,0.5,0.75,0.16667,0,0.8,0.047619,0.43478,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2439,1
0.42857,0.42857,0.33333,0.5,0.4,0,1,0.5,0.5,0.5,0.83333,0,0.4,0.095238,0.44565,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24392,0
1,0.57143,1,0.5,0.4,1,1,0.5,0.83333,0.75,1,0,1,0.095238,0.6087,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24394,1
0.28571,0.28571,0.33333,0.4,0.4,1,1,0.9,1,0.25,1,0,1,0.047619,0.45652,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24394,0
1,0.28571,0.33333,0.7,1,0,1,1,0.16667,0.25,1,0,1,0.047619,0.52174,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24394,0
0.14286,0.42857,0.33333,0.7,0.7,1,1,0.8,1,0.25,0.5,0,0.2,0.14286,0.69565,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24396,0
0.42857,0,0.66667,0.5,0.8,1,1,0.8,1,0,1,0,0.8,0.047619,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24396,1
1,1,0,0.5,0.5,1,0,0.8,1,0,1,0,1,0.047619,0.44565,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24396,0
0.42857,0.28571,0.66667,0.5,0.3,1,1,1,0.83333,0.5,0.16667,0,1,0.14286,0.8913,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24398,1
0,0.14286,0.33333,0.8,0.6,0,1,0.8,0.83333,0.25,1,1,0.4,0.095238,0.78261,0.040816,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24398,0
0.28571,0.28571,0.66667,0.7,0.8,1,1,0.8,0.83333,0,0.66667,0,0.8,0.047619,0.3587,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,1
0.42857,0.28571,0.66667,0.5,0.2,1,1,0.9,0.66667,1,0.33333,0,0.8,0.047619,0.53261,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.244,1
0.42857,1,0,0.4,0.4,1,1,1,0.5,0.5,0.5,0,1,0.095238,0.57609,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24401,0
0.28571,0.14286,0,0.7,0.5,0,1,0.8,0.83333,0.25,1,0,0.2,0,0.77174,0.05102,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24401,0
0.71429,0.28571,0.33333,0,0,0,1,0.5,0.83333,0.25,0.16667,0,0.2,0.19048,0.78261,0.010204,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24401,0
0.57143,0.14286,0.66667,0.6,0.6,1,1,0.8,0.83333,0.5,0.83333,0,1,0.14286,0.83696,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24401,1
1,0,1,0.2,0,1,1,1,0.5,0.5,1,0,0.8,0.095238,0.79348,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24428,1
0.71429,0.28571,0.33333,0.7,0.8,0,1,0.7,0.33333,0.5,0.83333,0,1,0.095238,0.84783,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24444,0
0.42857,0,0.66667,0.7,0.6,0,1,0.8,0.5,0,1,0,1,0.14286,0.88043,0.020408,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24446,1
0.28571,0.14286,0.66667,0.8,0.9,1,0,1,1,0.5,0.33333,0,1,0,0.54348,0.05102,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2445,1
0.85714,0.14286,0.33333,0.3,0.7,0,1,0.8,1,0,1,0,1,0.047619,0.8587,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2445,0
0.42857,0.57143,0.33333,0.4,0.2,1,1,0.7,0.33333,0.25,1,0,0.2,0.14286,0.78261,0.010204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24475,0
0.28571,0.28571,0.33333,0.5,0.5,1,1,1,0.83333,0.25,1,0,1,0.095238,0.84783,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24477,0
0.85714,0.42857,0,0.5,0.5,0,0,1,0.16667,0.5,0,0,1,0.047619,0.38043,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24481,0
0.71429,0.42857,0,0.7,0.7,0,0,1,0.83333,0.25,1,0,1,0.047619,0.5,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24483,0
1,0.42857,0.33333,0.4,0.3,0,1,0.8,0.66667,0.75,0.83333,0,1,0.047619,0.71739,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24483,0
0.42857,0.14286,0.66667,0.2,0.3,0,1,1,1,0,1,0,1,0.14286,0.69565,0.010204,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24483,1
1,0.14286,1,0.6,0.8,1,1,1,0.66667,0,0.16667,0,0.2,0.14286,0.77174,0.010204,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24484,1
0.42857,0.14286,0,0.3,0.1,1,1,0.5,1,0.25,0.83333,0,1,0.095238,0.57609,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24486,0
1,0.42857,0.33333,0.3,0.5,0,1,0.8,0.16667,0,0.83333,0,0.4,0.19048,0.72826,0.010204,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24523,0
0.42857,0.14286,0.33333,0.7,0.6,0,0,0.8,0.83333,0.5,1,0,1,0.14286,0.61957,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24564,0
0.28571,0.28571,0.66667,0.5,0.2,1,1,0.7,0.66667,0.25,1,0,1,0.14286,0.65217,0.020408,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24565,1
1,0.42857,1,0.2,0,1,1,0.7,1,0.75,0,0,1,0,0.29348,0.05102,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24565,1
1,0.28571,0.33333,0.4,0.7,1,0,0.9,0.5,0.5,0,0,1,0,0.41304,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24565,0
0.57143,0.28571,0.33333,0.5,0.7,1,0,0.9,0.5,0,0,0,1,0,0.20652,0.05102,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24567,0
0.57143,0.14286,0.33333,0.1,0.1,1,1,1,0.66667,0.25,1,0,0.8,0.047619,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24575,0
1,0.42857,0.66667,0.4,0.4,1,1,1,0.5,0.5,0.33333,0,1,0.14286,0.45652,0.010204,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24577,1
0.42857,0.14286,0.33333,0.4,0.5,1,1,0.9,1,0,0.33333,0,1,0,0.8913,0.05102,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24583,0
0.71429,0.28571,0.66667,0.4,0.2,1,1,0.7,0.83333,0,0.83333,0,0.8,0,0.43478,0.05102,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24583,1
1,1,0,0.1,0.5,1,1,0.8,1,0.25,0,0,1,0.047619,0.31522,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24583,0
0.42857,0.57143,0,0.5,0.5,0,1,0.9,0,0,0.33333,0,0.4,0.047619,0.77174,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24585,0
1,0.28571,0.33333,0,0,1,0,0.9,0.66667,0.25,1,0,1,0.047619,0.32609,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24585,0
0.42857,1,0,0,0.4,0,1,0.8,0.83333,0,1,0,1,0.14286,0.6087,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24587,0
0.42857,0.71429,0,0.7,0.7,1,1,0.7,0.83333,0.25,1,0,1,0.14286,0.58696,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0
0.14286,0.14286,0.66667,0.1,0.4,1,1,0.6,0.66667,0.25,1,0,1,0.14286,0.72826,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24614,1
1,0.14286,0.33333,0.8,1,1,1,1,0.83333,0.5,1,0,1,0.047619,0.40217,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24619,0
0,0.14286,0.33333,0,0,1,1,1,0.16667,0,0.33333,0,1,0.19048,0.55435,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24621,0
0.42857,0.42857,0.33333,0,0.3,1,0,0.8,0.5,0.5,0.83333,0,1,0.095238,0.51087,0.020408,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24621,0
0.28571,0.28571,0.33333,0.5,0.6,0,1,0.7,0.83333,0.25,0.16667,0,1,0.19048,0.55435,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24621,0
0.85714,0.14286,0.33333,0.2,0.3,0,1,0.8,0.33333,0.5,0.33333,0,1,0.19048,0.51087,0.020408,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24623,0
0,0.14286,1,0.6,0.5,1,1,0.8,0.66667,0.25,1,0,1,0.047619,0.56522,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24625,1
0.71429,0.42857,0.33333,0.5,0.5,1,1,0.9,0.66667,0.25,0,0,1,0.14286,0.5,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24625,0
1,0.14286,0,0.9,1,1,1,0.8,0,1,1,0,0.8,0,0.42391,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24625,0
0.28571,0.14286,1,0.8,0.4,1,1,1,0.66667,0,1,0,0.4,0.047619,0.77174,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24627,1
1,0.28571,0.33333,0.5,0.5,1,1,0.9,0.66667,0.25,0.33333,0,1,0.14286,0.63043,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24627,0
1,0.14286,0.33333,0.5,0.3,1,1,0.7,0.66667,0.5,0,0,0.6,0.14286,0.68478,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24627,0
0.28571,0.14286,0.33333,0.8,0.6,0,1,0.7,0.83333,0,1,0,0.4,0.095238,0.57609,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24629,0
0.57143,0,0.66667,0.7,0.5,1,1,0.4,0.83333,0.75,0,0,1,0,0.5,0.05102,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24631,1
0.85714,0.14286,0.66667,0.5,0.5,1,1,1,0.66667,0.25,0.16667,0,1,0.095238,0.69565,0.010204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2466,1
0.85714,0.42857,0,0.1,0.1,0,1,1,1,0,1,0,1,0.14286,0.53261,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2466,0
0.85714,0.14286,0.66667,0.5,0.5,0,1,0.9,0.83333,0.75,0.83333,0,1,0.047619,0.32609,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2466,1
0.85714,0.28571,0.33333,0.5,0.5,1,1,1,0.83333,0,0.16667,0,1,0.047619,0.3913,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2466,0
1,0.85714,0.33333,0.5,0.8,1,1,0.9,0.83333,0.25,0,0,1,0.047619,0.36957,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24662,0
0.57143,0.14286,0,0.8,0.8,1,1,0.8,0.83333,0.5,1,0,0.8,0.047619,0.56522,0.010204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24666,0
0.28571,0.57143,0,0.2,0.2,0,0,1,0.66667,0,0,0,1,0.047619,0.47826,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24668,0
0.57143,0.14286,0.33333,0.6,0.7,1,1,0.8,0.33333,0.5,1,0,1,0.095238,0.31522,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2467,0
0.42857,0.14286,1,0,0,1,1,0.5,0.16667,0.75,1,0,1,0.19048,0.52174,0.020408,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24672,1
0.57143,0.28571,0.33333,0.5,0.7,1,1,1,0.83333,0.25,1,0,1,0.19048,0.69565,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24673,0
1,0.14286,0.33333,0.3,0.1,1,1,0.6,0.66667,0.5,0,0,0.8,0.047619,0.33696,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24673,0
0.28571,0.14286,0.66667,0.8,1,1,1,0.6,0.5,0.25,0,0,0.8,0.19048,0.67391,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24673,1
1,0.28571,0.33333,0.2,0.7,0,0,1,0.5,0.25,0.16667,0,1,0.14286,0.55435,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24673,0
0.14286,0,1,0.4,0,1,1,0.9,0.5,0.25,0.66667,0,0.8,0.28571,0.61957,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24675,1
0,0,1,0.4,1,1,1,1,0.33333,0.25,1,0,1,0.095238,0.68478,0.040816,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24675,1
0.57143,0.28571,0.66667,0.6,0.6,0,1,0.6,0.83333,0.25,1,0,1,0.14286,0.86957,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24675,1
1,0.14286,0.66667,0,0,1,1,0.5,0.5,0.25,1,0,1,0.14286,0.70652,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24675,1
0.28571,0.14286,0.66667,0.3,0.8,1,1,1,0.83333,0,0.5,0,0.8,0,0.67391,0.05102,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24675,1
1,0,0.33333,0.4,0.5,1,1,0.8,0.83333,0,1,0,1,0.095238,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24677,0
0.28571,0.14286,0.33333,0.3,0.2,1,1,0.7,0.83333,0.75,1,0,1,0.2381,0.75,0.010204,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24679,0
0.85714,0.14286,0.66667,0.8,0.4,1,1,1,0.83333,0.5,0.16667,0,1,0.047619,0.3913,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24679,1
0.85714,0.14286,1,0.5,0.3,0,1,0.9,1,0.75,0.83333,0,1,0.14286,0.68478,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24702,1
1,0.42857,0.66667,0.5,0.3,1,1,0.8,0.5,0.5,0,0,1,0.047619,0.23913,0.010204,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24706,1
0.14286,0.14286,0.33333,0.5,0.5,1,1,0.8,0.5,0.5,1,0,1,0.047619,0.54348,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24706,0
0.85714,0.28571,0.33333,0.7,0.7,1,1,0.7,0.66667,0.25,0,0,0.8,0.047619,0.3587,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24712,0
1,0.57143,0.33333,0.7,0.7,1,1,1,0.66667,0,1,0,0.2,0.047619,0.8587,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24714,0
0.57143,0.28571,0,0,0,1,1,0.9,0.83333,0,0.16667,0,1,0.047619,0.36957,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24714,0
0.28571,0.42857,0.33333,0.2,0.1,0,1,0.8,0.66667,0.25,0.66667,0,0.8,0.047619,0.57609,0.010204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24716,0
1,0.14286,1,0,0,1,1,1,1,0.75,0.16667,0,0.8,0.047619,0.48913,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24716,1
1,0.28571,0.33333,0.6,0.6,1,1,0.8,1,0.5,0,0,0.8,0.095238,0.48913,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24718,0
1,0.14286,0.66667,0.8,0.5,1,1,1,0.83333,0.25,1,0,1,0.095238,0.42391,0.010204,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24718,1
0.57143,0.28571,0.33333,0.2,0,0,1,0.7,0,0,0.5,0,1,0.2381,0.65217,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2472,0
0.57143,0,1,0.3,0.3,1,1,0.8,0.5,0.5,0,0,1,0.047619,0.48913,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24722,1
0.42857,0.14286,0.66667,0.7,0.5,1,1,0.5,0.83333,0.25,1,0,1,0.095238,0.83696,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24722,1
1,0.28571,0.33333,0.8,0.7,1,1,1,0.5,0.25,1,0,1,0.047619,0.26087,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24722,0
0.28571,0.14286,0.33333,0.6,0.6,0,1,0.8,0.66667,0.25,0.16667,0,1,0.14286,0.6087,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24724,0
1,0.28571,0.33333,0.3,0.5,1,1,0.9,0.66667,0.5,1,0,1,0.047619,0.43478,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24724,0
0.85714,0,1,1,1,1,1,0.3,0.5,0.5,0.83333,0,0.8,0.095238,0.84783,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24726,1
0.14286,0,0,0.2,0.2,0,1,1,0.83333,0,1,0,1,0.14286,0.8587,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24726,0
0,0.85714,0,0,0.7,0,1,0.9,0.83333,0,0.16667,0,1,0.047619,0.3587,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24749,0
0.42857,0.85714,0.33333,0.1,0.4,1,1,0.7,0.83333,0.25,1,1,1,0.2381,0.72826,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24751,0
0.85714,0.14286,0,0,0,1,0,1,0.83333,0.75,1,0,1,0,0.53261,0.05102,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24758,0
1,1,0.66667,0.9,0.6,1,1,1,0.33333,0.5,0,0,0.8,0.047619,0.26087,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2476,1
1,0.14286,0.66667,0.4,0.7,1,1,0.8,0.5,0.25,1,0,1,0,0.43478,0.05102,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.2476,1
0.57143,0.14286,0.66667,0.6,0.5,1,1,0.9,0.66667,0.25,0.83333,0,1,0.047619,0.6413,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2476,1
0.71429,0.42857,0.33333,0.2,0.3,1,1,0.7,0.83333,0.5,1,0,1,0.047619,0.3913,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2476,0
1,0.14286,0.33333,0.5,0.7,1,1,1,0.83333,0.5,1,0,1,0.047619,0.36957,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24762,0
0.71429,0.71429,0.33333,0.7,0.5,1,1,0.7,0.66667,0.25,0.83333,0,0.6,0.14286,0.75,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24764,0
1,0.14286,0,0.5,0.2,1,1,1,0.66667,0.5,1,0,0.4,0.047619,0.67391,0.040816,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24766,0
0.71429,0.14286,1,0.5,0.5,0,1,0.5,0.5,0.5,1,0,1,0.14286,0.81522,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24766,1
1,0.57143,0.33333,0.4,0.3,1,1,0.7,0.5,0.25,1,0,1,0.095238,0.45652,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24768,0
0.57143,0,1,1,0.5,0,1,1,0.66667,0.25,1,0,0.6,0.095238,0.75,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24768,1
0.57143,0.57143,0,0.9,1,1,1,0.8,0,1,1,0,1,0,0.47826,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24768,0
1,0.14286,0,0,0,1,0,1,0.83333,0.75,1,0,1,0.047619,0.40217,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2477,0
0.71429,0.14286,0.66667,0.4,0.5,1,1,0.8,0.16667,0.5,0.83333,0,1,0,0.45652,0.05102,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24801,1
1,0,1,0.7,0.5,1,1,0.9,1,0.5,0.16667,0,0.8,0.047619,0.41304,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24807,1
1,0.42857,1,0.2,0.7,0,1,0.9,0.83333,0,0.5,0,1,0.14286,0.69565,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2481,1
1,0.71429,0.66667,0.5,0.5,1,1,1,1,0,0.16667,0,1,0.14286,0.73913,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24855,1
0.85714,0.14286,0.33333,0.3,0.8,1,1,0.9,0.66667,0,1,0,1,0,0.76087,0.05102,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2489,0
0.28571,0,0.33333,0.4,0.4,1,1,0.6,0.33333,1,0,0,1,0.047619,0.36957,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2489,0
0,0,0,0.2,0.1,1,1,0.9,0.16667,0.25,1,0,1,0.047619,0.27174,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2489,0
0.57143,0.14286,0.66667,0.5,0.5,0,1,1,0.5,0.25,1,0,1,0,0.75,0.05102,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24891,1
0.14286,0.28571,0.66667,0.5,0.3,1,1,0.7,1,0.5,1,0,1,0.14286,0.88043,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24891,1
0.42857,0.71429,0,0.9,0.8,1,1,0.9,0.83333,0.5,0,0,1,0.047619,0.23913,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24897,0
0.85714,0,0.33333,0.2,0.5,1,0,1,0.66667,0.25,1,0,1,0.14286,0.52174,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24901,0
0.14286,0.14286,1,0.6,0.6,1,1,0.9,0.66667,0.5,0,0,1,0.095238,0.6087,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24903,1
0.85714,0.14286,0.66667,0.7,0.3,1,1,0.7,0,0,1,0,1,0.047619,0.8913,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24903,1
0.57143,0.14286,0.66667,0.7,0.7,0,1,0.9,0.83333,0,1,0,1,0.047619,0.8587,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24905,1
0.28571,0.14286,1,0.6,0.6,1,1,1,1,0,0.16667,0,1,0,0.82609,0.05102,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24905,1
1,0.14286,0.66667,0.2,0.5,1,1,0.8,0.66667,0.25,1,0,1,0.14286,0.58696,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24907,1
0.57143,0.28571,0.66667,0.6,0.6,0,1,0.7,0.5,0,1,0,0.2,0.047619,0.79348,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24911,1
1,0.42857,0.33333,0.6,0.6,1,1,0.7,0.83333,0,0.5,0,1,0.095238,0.76087,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24936,0
0.14286,0.28571,0.66667,0.1,0.1,0,1,1,0.83333,0.25,1,0,1,0.047619,0.79348,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24936,1
0.42857,0,0.66667,0.7,0.7,0,1,0.8,0.66667,0.5,1,0,1,0.095238,0.78261,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24936,1
0.28571,0,0.33333,0.7,0.7,0,1,0.9,1,0,1,0,1,0.047619,0.43478,0.010204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24946,0
0.42857,0.14286,0.33333,0.3,0.3,1,1,0.7,0.5,0.5,0.83333,0,1,0.047619,0.42391,0.081633,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24946,0
0.85714,0.42857,0,0.5,1,1,1,1,1,0,1,0,1,0.047619,0.45652,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24947,0
0.71429,0.28571,0.66667,0.5,0.5,1,1,0.9,0,0.5,1,0,1,0,0.21739,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24949,1
0.14286,0.28571,0.66667,0.5,0.8,0,1,1,0.5,0.25,0.83333,0,0.8,0.095238,0.68478,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24951,1
1,0.14286,0.66667,0.5,0.5,1,1,0.5,0.66667,0.75,0.16667,0,0.8,0.047619,0.41304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24951,1
